inference_mode,formulation,reading_index,start_reading,end_reading,t,k,y,outlier_flag,outlier_adjustment_w,cleaned_y
robust,tree,9507,9506,9506,951,7,31.1,0,-0.0,31.1
robust,tree,9508,9507,9507,951,8,27.8,0,-0.0,27.8
robust,tree,9509,9508,9508,951,9,19.3,0,-0.0,19.3
robust,tree,9510,9509,9509,951,10,30.0,0,-0.0,30.0
robust,tree,9511,9510,9510,952,1,19.8,0,-0.0,19.8
robust,tree,9512,9511,9511,952,2,37.4,1,16.402167300946047,20.99783269905395
robust,tree,9513,9512,9512,952,3,23.7,0,-0.0,23.7
robust,tree,9514,9513,9513,952,4,18.3,0,-0.0,18.3
robust,tree,9515,9514,9514,952,5,14.4,0,-0.0,14.4
robust,tree,9516,9515,9515,952,6,19.1,0,-0.0,19.1
robust,tree,9517,9516,9516,952,7,24.1,0,-0.0,24.1
robust,tree,9518,9517,9517,952,8,32.9,1,11.902167300946047,20.99783269905395
robust,tree,9519,9518,9518,952,9,27.0,0,-0.0,27.0
robust,tree,9520,9519,9519,952,10,19.9,0,-0.0,19.9
robust,tree,9521,9520,9520,953,1,10.3,0,-0.0,10.3
robust,tree,9522,9521,9521,953,2,21.9,0,-0.0,21.9
robust,tree,9523,9522,9522,953,3,31.7,1,13.555606534798795,18.144393465201205
robust,tree,9524,9523,9523,953,4,21.8,0,-0.0,21.8
robust,tree,9525,9524,9524,953,5,17.5,0,-0.0,17.5
robust,tree,9526,9525,9525,953,6,26.9,0,-0.0,26.9
robust,tree,9527,9526,9526,953,7,12.6,0,-0.0,12.6
robust,tree,9528,9527,9527,953,8,15.5,0,-0.0,15.5
robust,tree,9529,9528,9528,953,9,16.1,0,-0.0,16.1
robust,tree,9530,9529,9529,953,10,29.1,1,10.955606534798797,18.144393465201205
robust,tree,9531,9530,9530,954,1,60.6,1,40.19875032543223,20.401249674567772
robust,tree,9532,9531,9531,954,2,14.3,0,-0.0,14.3
robust,tree,9533,9532,9532,954,3,33.0,1,12.598750325432228,20.401249674567772
robust,tree,9534,9533,9533,954,4,28.8,0,-0.0,28.8
robust,tree,9535,9534,9534,954,5,13.4,0,-0.0,13.4
robust,tree,9536,9535,9535,954,6,23.5,0,-0.0,23.5
robust,tree,9537,9536,9536,954,7,24.3,0,-0.0,24.3
robust,tree,9538,9537,9537,954,8,13.6,0,-0.0,13.6
robust,tree,9539,9538,9538,954,9,18.9,0,-0.0,18.9
robust,tree,9540,9539,9539,954,10,27.3,0,-0.0,27.3
robust,tree,9541,9540,9540,955,1,24.3,0,-0.0,24.3
robust,tree,9542,9541,9541,955,2,16.8,0,-0.0,16.8
robust,tree,9543,9542,9542,955,3,25.2,0,-0.0,25.2
robust,tree,9544,9543,9543,955,4,23.7,0,-0.0,23.7
robust,tree,9545,9544,9544,955,5,16.6,0,-0.0,16.6
robust,tree,9546,9545,9545,955,6,23.7,0,-0.0,23.7
robust,tree,9547,9546,9546,955,7,32.4,1,11.521899322981415,20.878100677018583
robust,tree,9548,9547,9547,955,8,13.8,0,-0.0,13.8
robust,tree,9549,9548,9548,955,9,23.0,0,-0.0,23.0
robust,tree,9550,9549,9549,955,10,20.5,0,-0.0,20.5
robust,tree,9551,9550,9550,956,1,18.5,0,-0.0,18.5
robust,tree,9552,9551,9551,956,2,29.4,0,-0.0,29.4
robust,tree,9553,9552,9552,956,3,28.1,0,-0.0,28.1
robust,tree,9554,9553,9553,956,4,15.6,0,-0.0,15.6
robust,tree,9555,9554,9554,956,5,21.7,0,-0.0,21.7
robust,tree,9556,9555,9555,956,6,15.9,0,-0.0,15.9
robust,tree,9557,9556,9556,956,7,20.7,0,-0.0,20.7
robust,tree,9558,9557,9557,956,8,27.2,0,-0.0,27.2
robust,tree,9559,9558,9558,956,9,24.4,0,-0.0,24.4
robust,tree,9560,9559,9559,956,10,19.4,0,-0.0,19.4
robust,tree,9561,9560,9560,957,1,26.1,0,-0.0,26.1
robust,tree,9562,9561,9561,957,2,15.9,0,-0.0,15.9
robust,tree,9563,9562,9562,957,3,29.2,0,-0.0,29.2
robust,tree,9564,9563,9563,957,4,14.0,0,-0.0,14.0
robust,tree,9565,9564,9564,957,5,16.8,0,-0.0,16.8
robust,tree,9566,9565,9565,957,6,42.6,1,22.141295629333825,20.458704370666176
robust,tree,9567,9566,9566,957,7,49.3,1,28.84129562933382,20.458704370666176
robust,tree,9568,9567,9567,957,8,24.4,0,-0.0,24.4
robust,tree,9569,9568,9568,957,9,38.5,1,18.041295629333824,20.458704370666176
robust,tree,9570,9569,9569,957,10,20.2,0,-0.0,20.2
robust,tree,9571,9570,9570,958,1,14.0,0,-0.0,14.0
robust,tree,9572,9571,9571,958,2,10.9,0,-0.0,10.9
robust,tree,9573,9572,9572,958,3,6.8,0,-0.0,6.8
robust,tree,9574,9573,9573,958,4,37.9,1,25.72149393514495,12.17850606485505
robust,tree,9575,9574,9574,958,5,12.3,0,-0.0,12.3
robust,tree,9576,9575,9575,958,6,12.8,0,-0.0,12.8
robust,tree,9577,9576,9576,958,7,17.7,0,-0.0,17.7
robust,tree,9578,9577,9577,958,8,12.9,0,-0.0,12.9
robust,tree,9579,9578,9578,958,9,10.1,0,-0.0,10.1
robust,tree,9580,9579,9579,958,10,9.2,0,-0.0,9.2
robust,tree,9581,9580,9580,959,1,15.2,0,-0.0,15.2
robust,tree,9582,9581,9581,959,2,7.4,0,-0.0,7.4
robust,tree,9583,9582,9582,959,3,5.1,0,-0.0,5.1
robust,tree,9584,9583,9583,959,4,6.2,0,-0.0,6.2
robust,tree,9585,9584,9584,959,5,8.8,0,-0.0,8.8
robust,tree,9586,9585,9585,959,6,12.5,0,-0.0,12.5
robust,tree,9587,9586,9586,959,7,10.5,0,-0.0,10.5
robust,tree,9588,9587,9587,959,8,8.3,0,-0.0,8.3
robust,tree,9589,9588,9588,959,9,11.2,0,-0.0,11.2
robust,tree,9590,9589,9589,959,10,34.8,1,25.088583073565093,9.711416926434904
robust,tree,9591,9590,9590,960,1,16.9,0,-0.0,16.9
robust,tree,9592,9591,9591,960,2,5.3,0,-0.0,5.3
robust,tree,9593,9592,9592,960,3,10.8,0,-0.0,10.8
robust,tree,9594,9593,9593,960,4,19.6,0,-0.0,19.6
robust,tree,9595,9594,9594,960,5,12.3,0,-0.0,12.3
robust,tree,9596,9595,9595,960,6,5.4,0,-0.0,5.4
robust,tree,9597,9596,9596,960,7,15.0,0,-0.0,15.0
robust,tree,9598,9597,9597,960,8,16.4,0,-0.0,16.4
robust,tree,9599,9598,9598,960,9,9.4,0,-0.0,9.4
robust,tree,9600,9599,9599,960,10,6.6,0,-0.0,6.6
robust,tree,9601,9600,9600,961,1,3.4,0,-0.0,3.4
robust,tree,9602,9601,9601,961,2,6.4,0,-0.0,6.4
robust,tree,9603,9602,9602,961,3,14.9,0,-0.0,14.9
robust,tree,9604,9603,9603,961,4,15.8,0,-0.0,15.8
robust,tree,9605,9604,9604,961,5,8.9,0,-0.0,8.9
robust,tree,9606,9605,9605,961,6,14.6,0,-0.0,14.6
robust,tree,9607,9606,9606,961,7,13.8,0,-0.0,13.8
robust,tree,9608,9607,9607,961,8,8.4,0,-0.0,8.4
robust,tree,9609,9608,9608,961,9,6.3,0,-0.0,6.3
robust,tree,9610,9609,9609,961,10,18.0,0,-0.0,18.0
robust,tree,9611,9610,9610,962,1,22.3,0,-0.0,22.3
robust,tree,9612,9611,9611,962,2,11.3,0,-0.0,11.3
robust,tree,9613,9612,9612,962,3,6.9,0,-0.0,6.9
robust,tree,9614,9613,9613,962,4,11.2,0,-0.0,11.2
robust,tree,9615,9614,9614,962,5,30.0,1,16.582092345369734,13.417907654630266
robust,tree,9616,9615,9615,962,6,12.6,0,-0.0,12.6
robust,tree,9617,9616,9616,962,7,10.7,0,-0.0,10.7
robust,tree,9618,9617,9617,962,8,18.5,0,-0.0,18.5
robust,tree,9619,9618,9618,962,9,18.3,0,-0.0,18.3
robust,tree,9620,9619,9619,962,10,12.1,0,-0.0,12.1
robust,tree,9621,9620,9620,963,1,7.6,0,-0.0,7.6
robust,tree,9622,9621,9621,963,2,31.6,1,22.226744185507112,9.37325581449289
robust,tree,9623,9622,9622,963,3,9.8,0,-0.0,9.8
robust,tree,9624,9623,9623,963,4,5.7,0,-0.0,5.7
robust,tree,9625,9624,9624,963,5,16.7,0,-0.0,16.7
robust,tree,9626,9625,9625,963,6,10.1,0,-0.0,10.1
robust,tree,9627,9626,9626,963,7,7.8,0,-0.0,7.8
robust,tree,9628,9627,9627,963,8,4.3,0,-0.0,4.3
robust,tree,9629,9628,9628,963,9,22.8,1,13.426744185507111,9.37325581449289
robust,tree,9630,9629,9629,963,10,30.1,1,20.726744185507112,9.37325581449289
robust,tree,9631,9630,9630,964,1,13.7,0,-0.0,13.7
robust,tree,9632,9631,9631,964,2,6.3,0,-0.0,6.3
robust,tree,9633,9632,9632,964,3,18.2,0,-0.0,18.2
robust,tree,9634,9633,9633,964,4,15.1,0,-0.0,15.1
robust,tree,9635,9634,9634,964,5,13.2,0,-0.0,13.2
robust,tree,9636,9635,9635,964,6,9.2,0,-0.0,9.2
robust,tree,9637,9636,9636,964,7,33.8,1,21.245814622744007,12.55418537725599
robust,tree,9638,9637,9637,964,8,15.6,0,-0.0,15.6
robust,tree,9639,9638,9638,964,9,10.1,0,-0.0,10.1
robust,tree,9640,9639,9639,964,10,15.1,0,-0.0,15.1
robust,tree,9641,9640,9640,965,1,21.0,1,12.289548269373103,8.710451730626897
robust,tree,9642,9641,9641,965,2,10.9,0,-0.0,10.9
robust,tree,9643,9642,9642,965,3,7.9,0,-0.0,7.9
robust,tree,9644,9643,9643,965,4,27.0,1,18.289548269373103,8.710451730626897
robust,tree,9645,9644,9644,965,5,7.6,0,-0.0,7.6
robust,tree,9646,9645,9645,965,6,6.7,0,-0.0,6.7
robust,tree,9647,9646,9646,965,7,16.4,0,-0.0,16.4
robust,tree,9648,9647,9647,965,8,4.6,0,-0.0,4.6
robust,tree,9649,9648,9648,965,9,7.8,0,-0.0,7.8
robust,tree,9650,9649,9649,965,10,4.9,0,-0.0,4.9
robust,tree,9651,9650,9650,966,1,9.6,0,-0.0,9.6
robust,tree,9652,9651,9651,966,2,27.1,1,16.46605422597184,10.633945774028163
robust,tree,9653,9652,9652,966,3,10.7,0,-0.0,10.7
robust,tree,9654,9653,9653,966,4,7.5,0,-0.0,7.5
robust,tree,9655,9654,9654,966,5,17.4,0,-0.0,17.4
robust,tree,9656,9655,9655,966,6,14.4,0,-0.0,14.4
robust,tree,9657,9656,9656,966,7,8.9,0,-0.0,8.9
robust,tree,9658,9657,9657,966,8,5.3,0,-0.0,5.3
robust,tree,9659,9658,9658,966,9,23.9,1,13.266054225971834,10.633945774028165
robust,tree,9660,9659,9659,966,10,30.7,1,20.066054225971833,10.633945774028167
robust,tree,9661,9660,9660,967,1,9.5,0,-0.0,9.5
robust,tree,9662,9661,9661,967,2,12.2,0,-0.0,12.2
robust,tree,9663,9662,9662,967,3,16.8,0,-0.0,16.8
robust,tree,9664,9663,9663,967,4,15.4,0,-0.0,15.4
robust,tree,9665,9664,9664,967,5,8.7,0,-0.0,8.7
robust,tree,9666,9665,9665,967,6,13.2,0,-0.0,13.2
robust,tree,9667,9666,9666,967,7,30.0,1,16.167319346176264,13.832680653823736
robust,tree,9668,9667,9667,967,8,12.2,0,-0.0,12.2
robust,tree,9669,9668,9668,967,9,20.2,0,-0.0,20.2
robust,tree,9670,9669,9669,967,10,19.8,0,-0.0,19.8
robust,tree,9671,9670,9670,968,1,7.0,0,-0.0,7.0
robust,tree,9672,9671,9671,968,2,8.8,0,-0.0,8.8
robust,tree,9673,9672,9672,968,3,13.2,0,-0.0,13.2
robust,tree,9674,9673,9673,968,4,11.9,0,-0.0,11.9
robust,tree,9675,9674,9674,968,5,10.5,0,-0.0,10.5
robust,tree,9676,9675,9675,968,6,6.2,0,-0.0,6.2
robust,tree,9677,9676,9676,968,7,10.6,0,-0.0,10.6
robust,tree,9678,9677,9677,968,8,18.2,0,-0.0,18.2
robust,tree,9679,9678,9678,968,9,5.8,0,-0.0,5.8
robust,tree,9680,9679,9679,968,10,11.1,0,-0.0,11.1
robust,tree,9681,9680,9680,969,1,3.8,0,-0.0,3.8
robust,tree,9682,9681,9681,969,2,21.6,1,21.6,0.0
robust,tree,9683,9682,9682,969,3,33.8,1,33.8,0.0
robust,tree,9684,9683,9683,969,4,15.7,1,15.7,0.0
robust,tree,9685,9684,9684,969,5,8.2,0,-0.0,8.2
robust,tree,9686,9685,9685,969,6,18.4,1,18.4,0.0
robust,tree,9687,9686,9686,969,7,20.4,1,20.4,0.0
robust,tree,9688,9687,9687,969,8,5.2,0,-0.0,5.2
robust,tree,9689,9688,9688,969,9,8.4,0,-0.0,8.4
robust,tree,9690,9689,9689,969,10,5.9,0,-0.0,5.9
robust,tree,9691,9690,9690,970,1,14.7,1,14.7,0.0
robust,tree,9692,9691,9691,970,2,15.7,1,15.7,0.0
robust,tree,9693,9692,9692,970,3,15.7,1,15.7,0.0
robust,tree,9694,9693,9693,970,4,15.9,1,15.9,0.0
robust,tree,9695,9694,9694,970,5,11.4,1,11.4,0.0
robust,tree,9696,9695,9695,970,6,3.5,0,-0.0,3.5
robust,tree,9697,9696,9696,970,7,3.6,0,-0.0,3.6
robust,tree,9698,9697,9697,970,8,1.2,0,-0.0,1.2
robust,tree,9699,9698,9698,970,9,1.0,0,-0.0,1.0
robust,tree,9700,9699,9699,970,10,2.4,0,-0.0,2.4
robust,tree,9701,9700,9700,971,1,2.9,0,-0.0,2.9
robust,tree,9702,9701,9701,971,2,3.6,0,-0.0,3.6
robust,tree,9703,9702,9702,971,3,2.5,0,-0.0,2.5
robust,tree,9704,9703,9703,971,4,2.8,0,-0.0,2.8
robust,tree,9705,9704,9704,971,5,3.9,0,-0.0,3.9
robust,tree,9706,9705,9705,971,6,3.0,0,-0.0,3.0
robust,tree,9707,9706,9706,971,7,2.0,0,-0.0,2.0
robust,tree,9708,9707,9707,971,8,3.0,0,-0.0,3.0
robust,tree,9709,9708,9708,971,9,3.0,0,-0.0,3.0
robust,tree,9710,9709,9709,971,10,2.8,0,-0.0,2.8
robust,tree,9711,9710,9710,972,1,2.9,0,-0.0,2.9
robust,tree,9712,9711,9711,972,2,3.0,0,-0.0,3.0
robust,tree,9713,9712,9712,972,3,3.0,0,-0.0,3.0
robust,tree,9714,9713,9713,972,4,2.2,0,-0.0,2.2
robust,tree,9715,9714,9714,972,5,2.2,0,-0.0,2.2
robust,tree,9716,9715,9715,972,6,1.5,0,-0.0,1.5
robust,tree,9717,9716,9716,972,7,2.5,0,-0.0,2.5
robust,tree,9718,9717,9717,972,8,3.8,0,-0.0,3.8
robust,tree,9719,9718,9718,972,9,2.9,0,-0.0,2.9
robust,tree,9720,9719,9719,972,10,1.5,0,-0.0,1.5
robust,tree,9721,9720,9720,973,1,1.6,0,-0.0,1.6
robust,tree,9722,9721,9721,973,2,3.7,0,-0.0,3.7
robust,tree,9723,9722,9722,973,3,3.9,0,-0.0,3.9
robust,tree,9724,9723,9723,973,4,4.8,0,-0.0,4.8
robust,tree,9725,9724,9724,973,5,3.8,0,-0.0,3.8
robust,tree,9726,9725,9725,973,6,4.2,0,-0.0,4.2
robust,tree,9727,9726,9726,973,7,2.3,0,-0.0,2.3
robust,tree,9728,9727,9727,973,8,3.8,0,-0.0,3.8
robust,tree,9729,9728,9728,973,9,4.0,0,-0.0,4.0
robust,tree,9730,9729,9729,973,10,3.4,0,-0.0,3.4
robust,tree,9731,9730,9730,974,1,6.6,0,-0.0,6.6
robust,tree,9732,9731,9731,974,2,2.7,0,-0.0,2.7
robust,tree,9733,9732,9732,974,3,3.3,0,-0.0,3.3
robust,tree,9734,9733,9733,974,4,3.4,0,-0.0,3.4
robust,tree,9735,9734,9734,974,5,3.0,0,-0.0,3.0
robust,tree,9736,9735,9735,974,6,2.9,0,-0.0,2.9
robust,tree,9737,9736,9736,974,7,3.1,0,-0.0,3.1
robust,tree,9738,9737,9737,974,8,2.8,0,-0.0,2.8
robust,tree,9739,9738,9738,974,9,3.5,0,-0.0,3.5
robust,tree,9740,9739,9739,974,10,3.1,0,-0.0,3.1
robust,tree,9741,9740,9740,975,1,4.5,0,-0.0,4.5
robust,tree,9742,9741,9741,975,2,3.4,0,-0.0,3.4
robust,tree,9743,9742,9742,975,3,2.7,0,-0.0,2.7
robust,tree,9744,9743,9743,975,4,3.1,0,-0.0,3.1
robust,tree,9745,9744,9744,975,5,2.5,0,-0.0,2.5
robust,tree,9746,9745,9745,975,6,3.3,0,-0.0,3.3
robust,tree,9747,9746,9746,975,7,2.7,0,-0.0,2.7
robust,tree,9748,9747,9747,975,8,3.8,0,-0.0,3.8
robust,tree,9749,9748,9748,975,9,3.4,0,-0.0,3.4
robust,tree,9750,9749,9749,975,10,2.4,0,-0.0,2.4
robust,tree,9751,9750,9750,976,1,2.0,0,-0.0,2.0
robust,tree,9752,9751,9751,976,2,3.8,0,-0.0,3.8
robust,tree,9753,9752,9752,976,3,3.0,0,-0.0,3.0
robust,tree,9754,9753,9753,976,4,4.7,0,-0.0,4.7
robust,tree,9755,9754,9754,976,5,2.7,0,-0.0,2.7
robust,tree,9756,9755,9755,976,6,4.6,0,-0.0,4.6
robust,tree,9757,9756,9756,976,7,3.9,0,-0.0,3.9
robust,tree,9758,9757,9757,976,8,3.4,0,-0.0,3.4
robust,tree,9759,9758,9758,976,9,3.9,0,-0.0,3.9
robust,tree,9760,9759,9759,976,10,3.8,0,-0.0,3.8
robust,tree,9761,9760,9760,977,1,3.2,0,-0.0,3.2
robust,tree,9762,9761,9761,977,2,2.8,0,-0.0,2.8
robust,tree,9763,9762,9762,977,3,3.8,0,-0.0,3.8
robust,tree,9764,9763,9763,977,4,3.9,0,-0.0,3.9
robust,tree,9765,9764,9764,977,5,2.8,0,-0.0,2.8
robust,tree,9766,9765,9765,977,6,3.5,0,-0.0,3.5
robust,tree,9767,9766,9766,977,7,2.2,0,-0.0,2.2
robust,tree,9768,9767,9767,977,8,2.3,0,-0.0,2.3
robust,tree,9769,9768,9768,977,9,2.7,0,-0.0,2.7
robust,tree,9770,9769,9769,977,10,2.6,0,-0.0,2.6
robust,tree,9771,9770,9770,978,1,4.0,0,-0.0,4.0
robust,tree,9772,9771,9771,978,2,2.5,0,-0.0,2.5
robust,tree,9773,9772,9772,978,3,3.4,0,-0.0,3.4
robust,tree,9774,9773,9773,978,4,3.2,0,-0.0,3.2
robust,tree,9775,9774,9774,978,5,4.5,0,-0.0,4.5
robust,tree,9776,9775,9775,978,6,4.2,0,-0.0,4.2
robust,tree,9777,9776,9776,978,7,5.0,0,-0.0,5.0
robust,tree,9778,9777,9777,978,8,2.4,0,-0.0,2.4
robust,tree,9779,9778,9778,978,9,3.9,0,-0.0,3.9
robust,tree,9780,9779,9779,978,10,2.7,0,-0.0,2.7
robust,tree,9781,9780,9780,979,1,2.4,0,-0.0,2.4
robust,tree,9782,9781,9781,979,2,3.6,0,-0.0,3.6
robust,tree,9783,9782,9782,979,3,3.6,0,-0.0,3.6
robust,tree,9784,9783,9783,979,4,1.3,0,-0.0,1.3
robust,tree,9785,9784,9784,979,5,2.8,0,-0.0,2.8
robust,tree,9786,9785,9785,979,6,3.0,0,-0.0,3.0
robust,tree,9787,9786,9786,979,7,2.8,0,-0.0,2.8
robust,tree,9788,9787,9787,979,8,4.8,0,-0.0,4.8
robust,tree,9789,9788,9788,979,9,3.3,0,-0.0,3.3
robust,tree,9790,9789,9789,979,10,1.9,0,-0.0,1.9
robust,tree,9791,9790,9790,980,1,2.2,0,-0.0,2.2
robust,tree,9792,9791,9791,980,2,2.9,0,-0.0,2.9
robust,tree,9793,9792,9792,980,3,4.0,0,-0.0,4.0
robust,tree,9794,9793,9793,980,4,4.6,0,-0.0,4.6
robust,tree,9795,9794,9794,980,5,2.6,0,-0.0,2.6
robust,tree,9796,9795,9795,980,6,3.7,0,-0.0,3.7
robust,tree,9797,9796,9796,980,7,4.0,0,-0.0,4.0
robust,tree,9798,9797,9797,980,8,2.8,0,-0.0,2.8
robust,tree,9799,9798,9798,980,9,1.9,0,-0.0,1.9
robust,tree,9800,9799,9799,980,10,2.8,0,-0.0,2.8
robust,tree,9801,9800,9800,981,1,3.0,0,-0.0,3.0
robust,tree,9802,9801,9801,981,2,2.6,0,-0.0,2.6
robust,tree,9803,9802,9802,981,3,2.0,0,-0.0,2.0
robust,tree,9804,9803,9803,981,4,3.2,0,-0.0,3.2
robust,tree,9805,9804,9804,981,5,2.9,0,-0.0,2.9
robust,tree,9806,9805,9805,981,6,2.2,0,-0.0,2.2
robust,tree,9807,9806,9806,981,7,4.3,0,-0.0,4.3
robust,tree,9808,9807,9807,981,8,3.6,0,-0.0,3.6
robust,tree,9809,9808,9808,981,9,2.1,0,-0.0,2.1
robust,tree,9810,9809,9809,981,10,3.0,0,-0.0,3.0
robust,tree,9811,9810,9810,982,1,2.6,0,-0.0,2.6
robust,tree,9812,9811,9811,982,2,0.9,0,-0.0,0.9
robust,tree,9813,9812,9812,982,3,3.4,0,-0.0,3.4
robust,tree,9814,9813,9813,982,4,2.3,0,-0.0,2.3
robust,tree,9815,9814,9814,982,5,3.5,0,-0.0,3.5
robust,tree,9816,9815,9815,982,6,3.7,0,-0.0,3.7
robust,tree,9817,9816,9816,982,7,3.2,0,-0.0,3.2
robust,tree,9818,9817,9817,982,8,2.6,0,-0.0,2.6
robust,tree,9819,9818,9818,982,9,1.7,0,-0.0,1.7
robust,tree,9820,9819,9819,982,10,4.1,0,-0.0,4.1
robust,tree,9821,9820,9820,983,1,2.1,0,-0.0,2.1
robust,tree,9822,9821,9821,983,2,3.2,0,-0.0,3.2
robust,tree,9823,9822,9822,983,3,3.9,0,-0.0,3.9
robust,tree,9824,9823,9823,983,4,2.6,0,-0.0,2.6
robust,tree,9825,9824,9824,983,5,2.2,0,-0.0,2.2
robust,tree,9826,9825,9825,983,6,3.6,0,-0.0,3.6
robust,tree,9827,9826,9826,983,7,4.6,0,-0.0,4.6
robust,tree,9828,9827,9827,983,8,3.2,0,-0.0,3.2
robust,tree,9829,9828,9828,983,9,3.7,0,-0.0,3.7
robust,tree,9830,9829,9829,983,10,1.7,0,-0.0,1.7
robust,tree,9831,9830,9830,984,1,3.7,0,-0.0,3.7
robust,tree,9832,9831,9831,984,2,2.6,0,-0.0,2.6
robust,tree,9833,9832,9832,984,3,2.8,0,-0.0,2.8
robust,tree,9834,9833,9833,984,4,1.5,0,-0.0,1.5
robust,tree,9835,9834,9834,984,5,4.1,0,-0.0,4.1
robust,tree,9836,9835,9835,984,6,3.2,0,-0.0,3.2
robust,tree,9837,9836,9836,984,7,2.8,0,-0.0,2.8
robust,tree,9838,9837,9837,984,8,5.3,0,-0.0,5.3
robust,tree,9839,9838,9838,984,9,2.9,0,-0.0,2.9
robust,tree,9840,9839,9839,984,10,3.1,0,-0.0,3.1
robust,tree,9841,9840,9840,985,1,3.2,0,-0.0,3.2
robust,tree,9842,9841,9841,985,2,3.1,0,-0.0,3.1
robust,tree,9843,9842,9842,985,3,4.2,0,-0.0,4.2
robust,tree,9844,9843,9843,985,4,3.5,0,-0.0,3.5
robust,tree,9845,9844,9844,985,5,1.4,0,-0.0,1.4
robust,tree,9846,9845,9845,985,6,3.2,0,-0.0,3.2
robust,tree,9847,9846,9846,985,7,3.2,0,-0.0,3.2
robust,tree,9848,9847,9847,985,8,3.0,0,-0.0,3.0
robust,tree,9849,9848,9848,985,9,2.6,0,-0.0,2.6
robust,tree,9850,9849,9849,985,10,3.5,0,-0.0,3.5
robust,tree,9851,9850,9850,986,1,1.6,0,-0.0,1.6
robust,tree,9852,9851,9851,986,2,3.3,0,-0.0,3.3
robust,tree,9853,9852,9852,986,3,3.7,0,-0.0,3.7
robust,tree,9854,9853,9853,986,4,3.2,0,-0.0,3.2
robust,tree,9855,9854,9854,986,5,2.5,0,-0.0,2.5
robust,tree,9856,9855,9855,986,6,4.9,0,-0.0,4.9
robust,tree,9857,9856,9856,986,7,2.4,0,-0.0,2.4
robust,tree,9858,9857,9857,986,8,4.9,0,-0.0,4.9
robust,tree,9859,9858,9858,986,9,2.1,0,-0.0,2.1
robust,tree,9860,9859,9859,986,10,3.7,0,-0.0,3.7
robust,tree,9861,9860,9860,987,1,3.4,0,-0.0,3.4
robust,tree,9862,9861,9861,987,2,2.3,0,-0.0,2.3
robust,tree,9863,9862,9862,987,3,3.7,0,-0.0,3.7
robust,tree,9864,9863,9863,987,4,3.5,0,-0.0,3.5
robust,tree,9865,9864,9864,987,5,4.1,0,-0.0,4.1
robust,tree,9866,9865,9865,987,6,2.8,0,-0.0,2.8
robust,tree,9867,9866,9866,987,7,2.8,0,-0.0,2.8
robust,tree,9868,9867,9867,987,8,4.1,0,-0.0,4.1
robust,tree,9869,9868,9868,987,9,3.5,0,-0.0,3.5
robust,tree,9870,9869,9869,987,10,0.9,0,-0.0,0.9
robust,tree,9871,9870,9870,988,1,1.9,0,-0.0,1.9
robust,tree,9872,9871,9871,988,2,1.9,0,-0.0,1.9
robust,tree,9873,9872,9872,988,3,3.4,0,-0.0,3.4
robust,tree,9874,9873,9873,988,4,1.3,0,-0.0,1.3
robust,tree,9875,9874,9874,988,5,1.5,0,-0.0,1.5
robust,tree,9876,9875,9875,988,6,3.4,0,-0.0,3.4
robust,tree,9877,9876,9876,988,7,2.6,0,-0.0,2.6
robust,tree,9878,9877,9877,988,8,4.4,0,-0.0,4.4
robust,tree,9879,9878,9878,988,9,2.4,0,-0.0,2.4
robust,tree,9880,9879,9879,988,10,2.8,0,-0.0,2.8
robust,tree,9881,9880,9880,989,1,3.7,0,-0.0,3.7
robust,tree,9882,9881,9881,989,2,3.4,0,-0.0,3.4
robust,tree,9883,9882,9882,989,3,2.3,0,-0.0,2.3
robust,tree,9884,9883,9883,989,4,2.7,0,-0.0,2.7
robust,tree,9885,9884,9884,989,5,2.3,0,-0.0,2.3
robust,tree,9886,9885,9885,989,6,2.5,0,-0.0,2.5
robust,tree,9887,9886,9886,989,7,2.9,0,-0.0,2.9
robust,tree,9888,9887,9887,989,8,4.2,0,-0.0,4.2
robust,tree,9889,9888,9888,989,9,3.7,0,-0.0,3.7
robust,tree,9890,9889,9889,989,10,5.7,0,-0.0,5.7
robust,tree,9891,9890,9890,990,1,3.8,0,-0.0,3.8
robust,tree,9892,9891,9891,990,2,3.3,0,-0.0,3.3
robust,tree,9893,9892,9892,990,3,3.1,0,-0.0,3.1
robust,tree,9894,9893,9893,990,4,3.1,0,-0.0,3.1
robust,tree,9895,9894,9894,990,5,4.4,0,-0.0,4.4
robust,tree,9896,9895,9895,990,6,3.1,0,-0.0,3.1
robust,tree,9897,9896,9896,990,7,3.4,0,-0.0,3.4
robust,tree,9898,9897,9897,990,8,3.7,0,-0.0,3.7
robust,tree,9899,9898,9898,990,9,4.8,0,-0.0,4.8
robust,tree,9900,9899,9899,990,10,3.3,0,-0.0,3.3
robust,tree,9901,9900,9900,991,1,2.9,0,-0.0,2.9
robust,tree,9902,9901,9901,991,2,2.5,0,-0.0,2.5
robust,tree,9903,9902,9902,991,3,3.6,0,-0.0,3.6
robust,tree,9904,9903,9903,991,4,1.0,0,-0.0,1.0
robust,tree,9905,9904,9904,991,5,2.6,0,-0.0,2.6
robust,tree,9906,9905,9905,991,6,2.0,0,-0.0,2.0
robust,tree,9907,9906,9906,991,7,3.6,0,-0.0,3.6
robust,tree,9908,9907,9907,991,8,2.8,0,-0.0,2.8
robust,tree,9909,9908,9908,991,9,3.6,0,-0.0,3.6
robust,tree,9910,9909,9909,991,10,3.6,0,-0.0,3.6
robust,tree,9911,9910,9910,992,1,3.3,0,-0.0,3.3
